V1,A1,V2,A2,V3,A3,V4,A4,V5,A5,V6,A6,V7,A7,V8,A8,V9,A9,V10,A10,V11,A11,V12,A12,V13,A13,V14,A14,Front_V,Roof_V,RHWing_V,LHWing_V,Rear_V
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,24,265,83,265,96,0,0,290,15,223.4985893,197.4828144,199.2834073,201.6908213,201.428282
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,20,265,79,264.5,102,0,0,270,15,221.5840387,196.5729883,198.9301574,201.3888889,195.4517828
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,97,260,104,0,0,0,0,212.0616687,192.8831379,196.608801,199.4263285,186.993517
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,91,256.5,104,0,0,0,0,214.7823458,192.4787707,196.8106581,199.7785829,179.5988655
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,86,254,104,0,0,0,0,214.68158,192.5293166,196.8611223,199.8792271,176.3067261
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,84,256,104,0,0,0,0,207.980653,194.753336,197.8704078,200.68438,180.9663695
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,79,257,104,0,0,0,0,53.96009674,196.1686211,198.1731934,200.4830918,184.2585089
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,66,259.5,103,0,0,0,0,6.902458686,199.5551961,200.6459427,202.7979066,188.3103728
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,53,260.5,99,0,0,0,0,5.390971383,206.2778002,207.5595478,209.1888084,192.9193679
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,43,262,95,0,0,0,0,4.786376461,209.4621917,134.7396044,71.0547504,197.2751216
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,36,263.5,92,0,0,0,0,4.484079,214.2135059,10.49656843,5.686392915,201.6308752
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,31,265,88,0,0,0,0,3.728335349,23.09947432,3.027856278,3.623188406,205.5307942
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,27,265,81,0,0,0,0,2.216848045,3.03275374,2.220427937,2.214170692,206.9489465
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,92,0,0,0,0,1.914550584,1.971289931,1.968106581,1.861916264,208.4177472
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,82,0,0,0,0,1.813784764,1.920744036,1.917642309,1.811594203,211.102107
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,71,0,0,0,0,1.813784764,1.920744036,1.917642309,1.761272142,214.2423015
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,53,0,0,0,0,1.713018944,1.920744036,1.816713767,1.761272142,218.2941653
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,42,0,0,0,0,1.763401854,1.819652244,1.816713767,1.710950081,221.13047
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,30,0,0,0,0,1.713018944,1.819652244,1.816713767,1.710950081,226.8030794
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,16,0,0,0,0,1.713018944,1.819652244,1.816713767,1.710950081,126.6207455
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,11,0,0,0,0,1.914550584,1.920744036,1.816713767,1.811594203,10.33225284
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,11,0,0,0,0,1.964933495,1.920744036,1.766249495,1.811594203,1.620745543
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,11,0,0,0,0,0.957275292,0.960372018,0.908356883,0.905797101,0.759724473
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,11,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
